location_id,name,city,country,latitude,longitude,rating,num_reviews,price_level,category
18187544,Taylor's Port,Lisbon,Portugal,38.70927,-9.12993,3.8,25,,attraction
27648763,Al Tapas,Lisbon,Portugal,38.709248,-9.129955,4.8,20,$$ - $$$,restaurant
10822557,O Fado da Mimi,Lisbon,Portugal,38.70917,-9.129995,3.9,41,$$ - $$$,restaurant
13203724,Gelato Davvero,Lisbon,Portugal,38.70921,-9.130014,4.9,47,$,restaurant
17665289,Arco de Jesus,Lisbon,Portugal,38.70927,-9.12993,4.0,6,,attraction
28275179,Taverna das Marias,Lisbon,Portugal,38.709396,-9.130044,4.7,7,,restaurant
7260478,Taverna Das Marias,Lisbon,Portugal,38.709282,-9.12999,4.7,1004,$$ - $$$,restaurant
6888719,Scooters Cool,Lisbon,Portugal,38.70935,-9.130069,4.3,24,,attraction
27824221,Lisbon Fundamental,Lisbon,Portugal,38.70931,-9.130104,,0,,attraction
8692285,Sardina,Lisbon,Portugal,38.70924,-9.1303,4.5,2,,attraction
32875632,Baracca Dell'amicizia,Egg,Switzerland,47.3045,8.692117,5.0,1,,restaurant
7147804,Giallo Pizza,Egg,Switzerland,47.303745,8.693383,4.4,34,$$ - $$$,restaurant
9599135,Pizzeria Wollenhof,Moenchaltdorf,Switzerland,47.309814,8.718826,4.1,14,$$ - $$$,restaurant
28085841,Chasladeli Monchaltorf,Moenchaltdorf,Switzerland,47.310284,8.720411,,0,,restaurant
28085844,Al Manara Markt,Monchaltorf,Switzerland,47.30981,8.71909,,0,,restaurant
21367661,Swiss Organic Partners,Monchaltorf,Switzerland,47.302887,8.717998,,0,,attraction
13008960,Besenbeiz Rotblattstubli,Esslingen,Switzerland,47.29936,8.71445,4.6,5,$$ - $$$,restaurant
13491491,Restaurant Bahnhof,Esslingen,Switzerland,47.289616,8.712728,4.4,20,$,restaurant
10060401,Hotel Loewen,Moenchaltdorf,Switzerland,47.31004,8.72115,,0,$$$,hotel
27662237,Gasthof Lowen,Moenchaltdorf,Switzerland,47.310047,8.721158,,0,$$$,hotel
1333205,Pasqualina,Ivry-sur-Seine,France,48.810917,2.379695,4.5,220,$$ - $$$,restaurant
13339340,Theatre El Duende,Ivry-sur-Seine,France,48.81103,2.378235,5.0,1,,attraction
12272258,chambres a Paris,Ivry-sur-Seine,France,48.80739,2.37628,,0,,hotel
27845533,O'tasty | Ivry,Ivry-sur-Seine,France,48.81141,2.379511,,0,,restaurant
28643451,Wingstop,Ivry-sur-Seine,France,48.81372,2.379048,,0,,restaurant
13986662,Eglise Saint Pierre Saint Paul,Ivry-sur-Seine,France,48.81108,2.38261,3.3,3,,attraction
17392156,Le QG,Ivry-sur-Seine,France,48.80784,2.38346,5.0,4,,restaurant
27846033,Le Marat Bar Restaurant,Ivry-sur-Seine,France,48.81093,2.384051,,0,,restaurant
6209240,Planete Terroir,Ivry-sur-Seine,France,48.8107,2.38418,4.6,32,$$ - $$$,restaurant
5797120,Al Dabke,Ivry-sur-Seine,France,48.81096,2.38384,4.2,111,$$ - $$$,restaurant
237960,Hotel Lautrup Park,Ballerup,Denmark,55.733597,12.387455,3.8,117,$$,hotel
9871515,Restaurant and Wine Bar,Ballerup,Denmark,55.73359,12.38749,3.9,8,$$$$,restaurant
28091975,Men-o-kitchen,Ballerup,Denmark,55.735523,12.387193,,0,,restaurant
28092520,Orion Pizza Burger & Grillhouse,Ballerup,Denmark,55.750423,12.387148,,0,,restaurant
15253578,Le Fiesta,Ballerup,Denmark,55.750137,12.377654,1.9,7,,restaurant
21132594,Yen Wellness Thai Massage,Ballerup,Denmark,55.729313,12.374495,5.0,2,,attraction
19244747,Kebab Pa Farten,Ballerup,Denmark,55.72431,12.3858,,0,,restaurant
23559342,Rudecru Rebel Fashion Store,Ballerup,Denmark,55.72347,12.37985,5.0,2,,attraction
21124591,Yen Wellness,Ballerup Municipality,Denmark,55.729267,12.374815,,0,,attraction
28093059,Ballerup Tennisklub,Ballerup,Denmark,55.73226,12.368614,,0,,restaurant
27907320,Ber 26,Berlin,Germany,52.59414,13.361193,,0,,restaurant
200360,Hotel Ibis Berlin City Nord,Berlin,Germany,52.574593,13.358322,3.6,744,$,hotel
13191373,Markisches Viertel,Berlin,Germany,52.5968,13.35831,,0,,
21387766,Specialplaceinberlin,Berlin,Germany,52.59535,13.35773,,0,,hotel
27194654,K1 • Bar,Berlin,Germany,52.574394,13.359705,,0,,restaurant
15584235,Geheimwaffel,Berlin,Germany,52.57419,13.358445,4.6,8,$$ - $$$,restaurant
11708306,Steakhaus El Dorando,Berlin,Germany,52.57399,13.358716,3.5,25,$$ - $$$,restaurant
14860635,The My Moon Restaurant & Lounge,Berlin,Germany,52.57432,13.35885,4.1,42,$$ - $$$,restaurant
27358945,Residenz Imbiss,Berlin,Germany,52.57309,13.35899,,0,,restaurant
28299543,Klemkepark,Berlin,Germany,52.57587,13.362053,,0,,attraction
16807031,Kina Hornet,Stockholm,Sweden,59.24204,18.09118,3.5,4,,restaurant
